zone_id,timestamp,consumption_kwh,temperature_c,humidity_percent
Zone_9,2025-01-19 02:00:00,2.47,25.6,66.7
Zone_10,2025-01-19 02:00:00,3.4,29.1,70.4
Zone_1,2025-01-19 03:00:00,2.28,26.8,53.9
Zone_2,2025-01-19 03:00:00,1.69,24.5,46.2
Zone_3,2025-01-19 03:00:00,1.91,25.2,58.3
Zone_4,2025-01-19 03:00:00,2.73,22.6,47.5
Zone_5,2025-01-19 03:00:00,1.39,26.8,58.5
Zone_6,2025-01-19 03:00:00,2.6,27.1,58.7
Zone_7,2025-01-19 03:00:00,1.78,28.2,73.6
Zone_8,2025-01-19 03:00:00,1.46,23.5,54.2
Zone_9,2025-01-19 03:00:00,1.62,23.3,40.4
Zone_10,2025-01-19 03:00:00,1.76,25.9,70.3
Zone_1,2025-01-19 04:00:00,1.8,23.6,52.6
Zone_2,2025-01-19 04:00:00,1.42,25.6,70.9
Zone_3,2025-01-19 04:00:00,1.79,21.8,51.9
Zone_4,2025-01-19 04:00:00,2.84,33.4,58.6
Zone_5,2025-01-19 04:00:00,2.21,22.2,65.5
Zone_6,2025-01-19 04:00:00,1.99,13.3,67.4
Zone_7,2025-01-19 04:00:00,2.17,30.3,49.5
Zone_8,2025-01-19 04:00:00,1.47,20.8,79.5
Zone_9,2025-01-19 04:00:00,2.11,19.1,55.3
Zone_10,2025-01-19 04:00:00,1.32,20.1,67.6
Zone_1,2025-01-19 05:00:00,1.64,28.6,49.7
Zone_2,2025-01-19 05:00:00,1.76,31.2,70.2
Zone_3,2025-01-19 05:00:00,1.72,27.4,67.4
Zone_4,2025-01-19 05:00:00,1.67,27.4,58.1
Zone_5,2025-01-19 05:00:00,1.85,27.8,55.3
Zone_6,2025-01-19 05:00:00,1.85,31.0,70.8
Zone_7,2025-01-19 05:00:00,1.24,25.1,68.0
Zone_8,2025-01-19 05:00:00,1.64,34.9,66.6
Zone_9,2025-01-19 05:00:00,2.0,27.9,48.7
Zone_10,2025-01-19 05:00:00,1.8,20.9,46.4
Zone_1,2025-01-19 06:00:00,2.44,20.7,54.0
Zone_2,2025-01-19 06:00:00,0.84,17.0,71.3
Zone_3,2025-01-19 06:00:00,2.79,27.3,62.0
Zone_4,2025-01-19 06:00:00,2.3,28.3,64.4
Zone_5,2025-01-19 06:00:00,3.04,26.3,70.7
Zone_6,2025-01-19 06:00:00,1.55,28.5,62.6
Zone_7,2025-01-19 06:00:00,3.04,15.8,63.9
Zone_8,2025-01-19 06:00:00,0.98,24.0,65.0
Zone_9,2025-01-19 06:00:00,3.04,25.4,81.6
Zone_10,2025-01-19 06:00:00,1.45,29.4,67.4
Zone_1,2025-01-19 07:00:00,3.42,30.9,74.6
Zone_2,2025-01-19 07:00:00,3.4,30.9,77.8
Zone_3,2025-01-19 07:00:00,2.99,35.5,45.6
Zone_4,2025-01-19 07:00:00,2.85,24.7,72.8
Zone_5,2025-01-19 07:00:00,2.96,22.6,56.5
Zone_6,2025-01-19 07:00:00,2.16,22.6,68.6
Zone_7,2025-01-19 07:00:00,4.24,24.5,73.7
Zone_8,2025-01-19 07:00:00,1.98,19.0,49.8
Zone_9,2025-01-19 07:00:00,2.21,26.7,61.7
Zone_10,2025-01-19 07:00:00,2.64,22.6,55.8
Zone_1,2025-01-19 08:00:00,3.82,28.1,56.6
Zone_2,2025-01-19 08:00:00,2.59,31.4,39.5
Zone_3,2025-01-19 08:00:00,2.73,18.5,58.7
Zone_4,2025-01-19 08:00:00,2.49,29.6,83.8
Zone_5,2025-01-19 08:00:00,2.91,26.5,53.1
Zone_6,2025-01-19 08:00:00,2.53,25.3,57.8
Zone_7,2025-01-19 08:00:00,3.95,25.6,68.6
Zone_8,2025-01-19 08:00:00,2.77,21.4,70.5
Zone_9,2025-01-19 08:00:00,2.56,27.0,50.0
Zone_10,2025-01-19 08:00:00,2.51,18.5,66.5
Zone_1,2025-01-19 09:00:00,2.4,35.1,59.4
Zone_2,2025-01-19 09:00:00,2.46,35.9,62.7
Zone_3,2025-01-19 09:00:00,2.71,28.8,65.8
Zone_4,2025-01-19 09:00:00,2.56,20.2,78.7
Zone_5,2025-01-19 09:00:00,2.76,24.4,61.2
Zone_6,2025-01-19 09:00:00,2.33,34.2,47.7
Zone_7,2025-01-19 09:00:00,2.27,25.5,57.7
Zone_8,2025-01-19 09:00:00,2.67,29.2,69.2
Zone_9,2025-01-19 09:00:00,2.22,22.7,64.6
Zone_10,2025-01-19 09:00:00,3.28,18.1,75.8
Zone_1,2025-01-19 10:00:00,2.45,24.1,55.1
Zone_2,2025-01-19 10:00:00,4.28,31.8,53.7
Zone_3,2025-01-19 10:00:00,2.31,31.8,78.7
Zone_4,2025-01-19 10:00:00,2.53,18.8,39.4
Zone_5,2025-01-19 10:00:00,3.21,25.6,46.4
Zone_6,2025-01-19 10:00:00,2.43,31.8,56.1
Zone_7,2025-01-19 10:00:00,2.92,27.2,66.7
Zone_8,2025-01-19 10:00:00,3.7,24.8,68.2
Zone_9,2025-01-19 10:00:00,2.52,19.5,50.5
Zone_10,2025-01-19 10:00:00,2.88,32.0,68.3
Zone_1,2025-01-19 11:00:00,3.36,30.6,59.3
Zone_2,2025-01-19 11:00:00,2.98,18.8,54.2
Zone_3,2025-01-19 11:00:00,3.5,18.3,69.3
Zone_4,2025-01-19 11:00:00,3.48,24.8,56.7
Zone_5,2025-01-19 11:00:00,2.2,16.9,71.1
Zone_6,2025-01-19 11:00:00,2.38,22.3,75.2
Zone_7,2025-01-19 11:00:00,3.87,32.6,56.5
Zone_8,2025-01-19 11:00:00,3.71,26.9,52.1
Zone_9,2025-01-19 11:00:00,3.32,22.2,55.6
Zone_10,2025-01-19 11:00:00,2.92,25.3,60.5
Zone_1,2025-01-19 12:00:00,3.44,29.5,64.9
Zone_2,2025-01-19 12:00:00,3.22,27.7,79.2
Zone_3,2025-01-19 12:00:00,3.54,25.1,88.4
Zone_4,2025-01-19 12:00:00,2.64,24.1,55.5
Zone_5,2025-01-19 12:00:00,2.97,28.0,76.2
Zone_6,2025-01-19 12:00:00,3.36,20.1,71.8
Zone_7,2025-01-19 12:00:00,2.32,22.6,56.5
Zone_8,2025-01-19 12:00:00,4.4,20.3,77.7
Zone_9,2025-01-19 12:00:00,2.78,25.0,57.2
Zone_10,2025-01-19 12:00:00,3.49,22.9,57.7
Zone_1,2025-01-19 13:00:00,3.04,25.7,57.4
Zone_2,2025-01-19 13:00:00,2.99,35.2,62.6
Zone_3,2025-01-19 13:00:00,3.45,25.3,80.5
Zone_4,2025-01-19 13:00:00,2.71,30.7,69.1
Zone_5,2025-01-19 13:00:00,3.15,24.4,89.0
Zone_6,2025-01-19 13:00:00,2.88,29.5,68.7
Zone_7,2025-01-19 13:00:00,2.82,23.4,49.0
Zone_8,2025-01-19 13:00:00,3.87,24.4,72.3
Zone_9,2025-01-19 13:00:00,4.45,21.7,45.1
Zone_10,2025-01-19 13:00:00,2.49,25.7,44.5
Zone_1,2025-01-19 14:00:00,3.49,19.7,63.0
Zone_2,2025-01-19 14:00:00,3.24,28.9,71.4
Zone_3,2025-01-19 14:00:00,3.41,25.6,51.2
Zone_4,2025-01-19 14:00:00,2.99,26.1,78.9
Zone_5,2025-01-19 14:00:00,2.69,29.1,48.5
Zone_6,2025-01-19 14:00:00,2.13,24.7,59.2
Zone_7,2025-01-19 14:00:00,2.28,33.7,70.1
Zone_8,2025-01-19 14:00:00,3.29,25.2,56.9
Zone_9,2025-01-19 14:00:00,2.42,30.3,55.0
Zone_10,2025-01-19 14:00:00,3.62,23.6,52.1
Zone_1,2025-01-19 15:00:00,2.49,26.7,52.5
Zone_2,2025-01-19 15:00:00,3.4,24.5,69.0
Zone_3,2025-01-19 15:00:00,3.54,28.3,59.3
Zone_4,2025-01-19 15:00:00,3.05,24.2,58.1
Zone_5,2025-01-19 15:00:00,3.45,27.4,54.7
Zone_6,2025-01-19 15:00:00,3.63,27.3,50.5
Zone_7,2025-01-19 15:00:00,1.84,12.5,73.9
Zone_8,2025-01-19 15:00:00,3.51,26.4,60.9
Zone_9,2025-01-19 15:00:00,3.6,19.8,61.8
Zone_10,2025-01-19 15:00:00,3.33,29.5,55.1
Zone_1,2025-01-19 16:00:00,3.15,25.8,67.0
Zone_2,2025-01-19 16:00:00,2.41,19.0,59.9
Zone_3,2025-01-19 16:00:00,3.18,29.4,46.6
Zone_4,2025-01-19 16:00:00,3.87,25.7,64.3
Zone_5,2025-01-19 16:00:00,3.61,27.2,62.7
Zone_6,2025-01-19 16:00:00,3.18,26.2,65.4
Zone_7,2025-01-19 16:00:00,2.84,23.0,68.9
Zone_8,2025-01-19 16:00:00,3.33,30.1,63.7
Zone_9,2025-01-19 16:00:00,3.38,19.0,66.8
Zone_10,2025-01-19 16:00:00,2.85,25.7,73.9
Zone_1,2025-01-19 17:00:00,2.47,17.7,73.6
Zone_2,2025-01-19 17:00:00,2.19,16.1,58.4
Zone_3,2025-01-19 17:00:00,2.8,30.9,53.5
Zone_4,2025-01-19 17:00:00,2.52,19.0,59.6
Zone_5,2025-01-19 17:00:00,2.24,33.2,70.0
Zone_6,2025-01-19 17:00:00,2.85,25.8,68.1
Zone_7,2025-01-19 17:00:00,2.31,33.5,48.5
Zone_8,2025-01-19 17:00:00,2.57,23.1,61.3
Zone_9,2025-01-19 17:00:00,3.06,26.8,70.7
Zone_10,2025-01-19 17:00:00,2.58,21.2,69.6
Zone_1,2025-01-19 18:00:00,3.33,17.2,58.2
Zone_2,2025-01-19 18:00:00,5.27,23.1,57.7
Zone_3,2025-01-19 18:00:00,3.88,29.2,68.1
Zone_4,2025-01-19 18:00:00,4.09,22.0,61.5
Zone_5,2025-01-19 18:00:00,3.08,22.5,74.1
Zone_6,2025-01-19 18:00:00,2.8,20.8,70.4
Zone_7,2025-01-19 18:00:00,3.82,19.3,64.1
Zone_8,2025-01-19 18:00:00,3.1,23.0,57.5
Zone_9,2025-01-19 18:00:00,3.81,27.2,62.0
Zone_10,2025-01-19 18:00:00,4.38,21.6,46.1
Zone_1,2025-01-19 19:00:00,4.41,26.3,58.2
Zone_2,2025-01-19 19:00:00,3.6,23.0,56.0
Zone_3,2025-01-19 19:00:00,4.74,32.4,69.3
Zone_4,2025-01-19 19:00:00,3.4,30.5,78.4
Zone_5,2025-01-19 19:00:00,4.72,22.8,60.6
Zone_6,2025-01-19 19:00:00,3.69,20.4,56.7
Zone_7,2025-01-19 19:00:00,2.76,25.3,56.6
Zone_8,2025-01-19 19:00:00,4.14,22.2,64.2
Zone_9,2025-01-19 19:00:00,4.96,29.8,63.8
Zone_10,2025-01-19 19:00:00,3.37,26.8,40.3
Zone_1,2025-01-19 20:00:00,2.41,24.0,55.5
Zone_2,2025-01-19 20:00:00,5.58,21.7,54.0
Zone_3,2025-01-19 20:00:00,3.65,23.0,47.3
Zone_4,2025-01-19 20:00:00,3.33,20.4,57.8
Zone_5,2025-01-19 20:00:00,4.38,24.1,72.5
Zone_6,2025-01-19 20:00:00,4.56,19.5,52.7
Zone_7,2025-01-19 20:00:00,3.75,34.6,55.4
Zone_8,2025-01-19 20:00:00,4.09,31.6,62.7
Zone_9,2025-01-19 20:00:00,4.22,22.2,52.5
Zone_10,2025-01-19 20:00:00,4.09,21.0,48.1
Zone_1,2025-01-19 21:00:00,3.49,20.2,70.6
Zone_2,2025-01-19 21:00:00,3.73,22.9,62.7
Zone_3,2025-01-19 21:00:00,4.02,34.3,56.2
Zone_4,2025-01-19 21:00:00,3.93,22.8,61.0
Zone_5,2025-01-19 21:00:00,3.88,19.5,79.8
Zone_6,2025-01-19 21:00:00,3.94,25.1,59.7
Zone_7,2025-01-19 21:00:00,4.32,30.9,69.5
Zone_8,2025-01-19 21:00:00,3.89,23.6,58.6
Zone_9,2025-01-19 21:00:00,3.26,14.4,56.3
Zone_10,2025-01-19 21:00:00,4.39,22.1,56.2
Zone_1,2025-01-19 22:00:00,4.81,25.2,65.2
Zone_2,2025-01-19 22:00:00,4.17,28.6,42.0
Zone_3,2025-01-19 22:00:00,4.09,24.5,52.8
Zone_4,2025-01-19 22:00:00,4.15,35.2,53.4
Zone_5,2025-01-19 22:00:00,4.63,25.9,58.9
Zone_6,2025-01-19 22:00:00,3.66,27.1,71.9
Zone_7,2025-01-19 22:00:00,3.54,27.0,39.3
Zone_8,2025-01-19 22:00:00,3.88,26.2,54.7
Zone_9,2025-01-19 22:00:00,3.24,33.2,57.1
Zone_10,2025-01-19 22:00:00,3.04,25.0,51.0
Zone_1,2025-01-19 23:00:00,3.79,25.5,68.0
Zone_2,2025-01-19 23:00:00,3.95,18.7,67.8
Zone_3,2025-01-19 23:00:00,2.87,21.1,55.3
Zone_4,2025-01-19 23:00:00,4.29,25.3,70.5
Zone_5,2025-01-19 23:00:00,4.65,19.8,73.8
Zone_6,2025-01-19 23:00:00,4.79,29.5,66.0
Zone_7,2025-01-19 23:00:00,4.38,19.0,44.6
Zone_8,2025-01-19 23:00:00,4.95,18.3,64.4
Zone_9,2025-01-19 23:00:00,3.86,26.6,54.1
Zone_10,2025-01-19 23:00:00,3.89,14.6,60.2
Zone_1,2025-01-20 00:00:00,1.97,27.6,68.9
Zone_2,2025-01-20 00:00:00,2.06,26.7,53.4
Zone_3,2025-01-20 00:00:00,2.51,26.2,63.8
Zone_4,2025-01-20 00:00:00,3.17,23.9,77.1
Zone_5,2025-01-20 00:00:00,2.27,25.1,67.4
Zone_6,2025-01-20 00:00:00,0.99,16.9,57.3
Zone_7,2025-01-20 00:00:00,1.43,23.4,73.9
Zone_8,2025-01-20 00:00:00,2.65,18.6,54.0
Zone_9,2025-01-20 00:00:00,2.09,24.8,54.5
Zone_10,2025-01-20 00:00:00,1.75,30.6,63.4
Zone_1,2025-01-20 01:00:00,2.17,34.1,49.1
Zone_2,2025-01-20 01:00:00,2.54,28.8,54.2
Zone_3,2025-01-20 01:00:00,2.44,24.8,57.6
Zone_4,2025-01-20 01:00:00,2.27,34.2,54.7
Zone_5,2025-01-20 01:00:00,2.2,23.6,67.4
Zone_6,2025-01-20 01:00:00,2.53,27.5,60.9
Zone_7,2025-01-20 01:00:00,1.59,21.0,52.1
Zone_8,2025-01-20 01:00:00,2.18,28.3,61.8
Zone_9,2025-01-20 01:00:00,1.61,20.9,60.8
Zone_10,2025-01-20 01:00:00,2.62,18.2,65.2
Zone_1,2025-01-20 02:00:00,2.49,32.4,65.3
Zone_2,2025-01-20 02:00:00,2.37,25.9,51.5
Zone_3,2025-01-20 02:00:00,2.2,21.6,45.7
Zone_4,2025-01-20 02:00:00,1.91,27.1,58.2
Zone_5,2025-01-20 02:00:00,1.61,29.3,73.7
Zone_6,2025-01-20 02:00:00,2.3,22.3,51.2
Zone_7,2025-01-20 02:00:00,2.27,15.9,63.4
Zone_8,2025-01-20 02:00:00,2.69,27.2,65.0
Zone_9,2025-01-20 02:00:00,3.57,19.3,54.3
Zone_10,2025-01-20 02:00:00,1.73,29.0,72.5
Zone_1,2025-01-20 03:00:00,1.88,26.2,63.2
Zone_2,2025-01-20 03:00:00,2.8,25.2,64.6
Zone_3,2025-01-20 03:00:00,2.52,15.8,50.3
Zone_4,2025-01-20 03:00:00,1.88,25.4,60.0
Zone_5,2025-01-20 03:00:00,1.96,19.0,70.9
Zone_6,2025-01-20 03:00:00,2.18,21.0,58.7
Zone_7,2025-01-20 03:00:00,1.43,31.0,65.3
Zone_8,2025-01-20 03:00:00,1.7,33.9,53.6
Zone_9,2025-01-20 03:00:00,2.6,20.8,60.6
Zone_10,2025-01-20 03:00:00,2.52,26.9,44.2
Zone_1,2025-01-20 04:00:00,2.37,19.0,60.8
Zone_2,2025-01-20 04:00:00,2.65,25.9,60.8
Zone_3,2025-01-20 04:00:00,1.91,12.4,55.9
Zone_4,2025-01-20 04:00:00,2.69,31.4,56.9
Zone_5,2025-01-20 04:00:00,2.05,15.5,42.3
Zone_6,2025-01-20 04:00:00,2.29,19.7,60.5
Zone_7,2025-01-20 04:00:00,3.06,33.8,66.8
Zone_8,2025-01-20 04:00:00,3.1,30.2,69.3
Zone_9,2025-01-20 04:00:00,2.0,23.6,53.7
Zone_10,2025-01-20 04:00:00,2.22,22.8,56.9
Zone_1,2025-01-20 05:00:00,1.79,17.3,60.8
Zone_2,2025-01-20 05:00:00,1.76,27.6,92.0
Zone_3,2025-01-20 05:00:00,2.22,31.9,65.4
Zone_4,2025-01-20 05:00:00,1.71,23.9,47.2
Zone_5,2025-01-20 05:00:00,2.48,20.3,58.9
Zone_6,2025-01-20 05:00:00,2.08,19.4,65.9
Zone_7,2025-01-20 05:00:00,2.2,30.3,52.7
Zone_8,2025-01-20 05:00:00,1.96,26.7,44.0
Zone_9,2025-01-20 05:00:00,2.01,29.2,64.6
Zone_10,2025-01-20 05:00:00,1.78,24.5,68.8
Zone_1,2025-01-20 06:00:00,2.01,21.1,47.4
Zone_2,2025-01-20 06:00:00,1.93,22.7,66.3
Zone_3,2025-01-20 06:00:00,1.79,13.0,61.1
Zone_4,2025-01-20 06:00:00,1.53,23.3,60.2
Zone_5,2025-01-20 06:00:00,0.72,25.2,46.3
Zone_6,2025-01-20 06:00:00,1.4,25.1,66.2
Zone_7,2025-01-20 06:00:00,2.66,32.1,49.2
Zone_8,2025-01-20 06:00:00,0.91,22.7,62.6
Zone_9,2025-01-20 06:00:00,2.98,24.0,68.7
Zone_10,2025-01-20 06:00:00,2.85,33.5,54.9
Zone_1,2025-01-20 07:00:00,2.9,33.7,57.2
Zone_2,2025-01-20 07:00:00,3.52,28.8,54.0
Zone_3,2025-01-20 07:00:00,2.48,23.9,60.4
Zone_4,2025-01-20 07:00:00,2.78,17.6,60.2
Zone_5,2025-01-20 07:00:00,2.44,28.5,51.8
Zone_6,2025-01-20 07:00:00,3.88,27.2,51.2
Zone_7,2025-01-20 07:00:00,2.89,31.3,47.2
Zone_8,2025-01-20 07:00:00,3.43,22.5,56.6
Zone_9,2025-01-20 07:00:00,3.6,29.3,45.5
Zone_10,2025-01-20 07:00:00,3.87,23.4,53.8
Zone_1,2025-01-20 08:00:00,3.96,27.6,64.5
Zone_2,2025-01-20 08:00:00,3.22,25.7,54.8
Zone_3,2025-01-20 08:00:00,3.4,25.5,54.3
Zone_4,2025-01-20 08:00:00,1.44,16.8,67.4
Zone_5,2025-01-20 08:00:00,2.78,24.4,49.3
Zone_6,2025-01-20 08:00:00,2.89,30.1,65.0
Zone_7,2025-01-20 08:00:00,2.65,24.9,55.3
Zone_8,2025-01-20 08:00:00,3.0,23.9,43.4
Zone_9,2025-01-20 08:00:00,3.18,28.0,53.9
Zone_10,2025-01-20 08:00:00,2.76,24.1,40.3
Zone_1,2025-01-20 09:00:00,3.77,30.4,54.5
Zone_2,2025-01-20 09:00:00,3.58,26.9,53.3
Zone_3,2025-01-20 09:00:00,3.0,20.7,69.8
Zone_4,2025-01-20 09:00:00,2.98,29.3,62.5
Zone_5,2025-01-20 09:00:00,2.7,23.1,46.7
Zone_6,2025-01-20 09:00:00,2.08,13.3,53.9
Zone_7,2025-01-20 09:00:00,3.06,26.0,58.8
Zone_8,2025-01-20 09:00:00,3.47,18.9,61.9
Zone_9,2025-01-20 09:00:00,3.5,34.0,57.4
Zone_10,2025-01-20 09:00:00,2.9,27.8,58.8
Zone_1,2025-01-20 10:00:00,3.12,25.9,47.0
Zone_2,2025-01-20 10:00:00,2.86,30.3,47.2
Zone_3,2025-01-20 10:00:00,2.46,23.1,56.9
Zone_4,2025-01-20 10:00:00,3.1,24.9,69.9
Zone_5,2025-01-20 10:00:00,3.54,27.8,60.6
Zone_6,2025-01-20 10:00:00,2.68,26.0,51.6
Zone_7,2025-01-20 10:00:00,2.64,22.3,60.3
Zone_8,2025-01-20 10:00:00,2.59,22.7,58.8
Zone_9,2025-01-20 10:00:00,2.18,30.3,70.3
Zone_10,2025-01-20 10:00:00,3.6,22.4,63.2
Zone_1,2025-01-20 11:00:00,2.83,28.8,52.8
Zone_2,2025-01-20 11:00:00,2.62,32.0,74.8
Zone_3,2025-01-20 11:00:00,3.23,20.0,60.1
Zone_4,2025-01-20 11:00:00,2.71,29.4,65.1
Zone_5,2025-01-20 11:00:00,2.5,23.7,57.3
Zone_6,2025-01-20 11:00:00,3.45,18.5,50.2
Zone_7,2025-01-20 11:00:00,2.71,20.2,51.7
Zone_8,2025-01-20 11:00:00,3.85,25.4,50.5
Zone_9,2025-01-20 11:00:00,3.11,18.4,62.7
Zone_10,2025-01-20 11:00:00,3.33,32.1,68.9
Zone_1,2025-01-20 12:00:00,3.13,17.5,49.5
Zone_2,2025-01-20 12:00:00,2.69,23.8,63.9
Zone_3,2025-01-20 12:00:00,3.48,31.3,48.6
Zone_4,2025-01-20 12:00:00,1.49,22.3,44.8
Zone_5,2025-01-20 12:00:00,2.86,31.0,48.6
Zone_6,2025-01-20 12:00:00,3.41,24.1,43.8
Zone_7,2025-01-20 12:00:00,3.12,24.4,66.1
Zone_8,2025-01-20 12:00:00,3.47,33.0,56.8
Zone_9,2025-01-20 12:00:00,2.34,29.5,64.6
Zone_10,2025-01-20 12:00:00,3.27,15.3,46.1
Zone_1,2025-01-20 13:00:00,2.49,21.9,64.8
Zone_2,2025-01-20 13:00:00,3.74,14.9,35.9
Zone_3,2025-01-20 13:00:00,2.42,31.6,43.5
Zone_4,2025-01-20 13:00:00,2.48,27.8,48.6
Zone_5,2025-01-20 13:00:00,3.27,31.8,60.5
Zone_6,2025-01-20 13:00:00,2.54,25.9,64.9
Zone_7,2025-01-20 13:00:00,2.88,22.5,69.4
Zone_8,2025-01-20 13:00:00,2.92,24.3,58.2
Zone_9,2025-01-20 13:00:00,2.36,33.9,82.3
Zone_10,2025-01-20 13:00:00,3.47,27.3,47.5
Zone_1,2025-01-20 14:00:00,3.62,26.7,46.4
Zone_2,2025-01-20 14:00:00,3.34,32.7,67.2
Zone_3,2025-01-20 14:00:00,3.11,31.3,50.0
Zone_4,2025-01-20 14:00:00,2.95,37.9,52.3
Zone_5,2025-01-20 14:00:00,1.88,14.1,63.1
Zone_6,2025-01-20 14:00:00,3.1,20.9,60.5
Zone_7,2025-01-20 14:00:00,2.63,17.6,48.7
Zone_8,2025-01-20 14:00:00,2.41,28.6,57.2
Zone_9,2025-01-20 14:00:00,4.14,15.1,65.6
Zone_10,2025-01-20 14:00:00,2.26,26.8,46.1
Zone_1,2025-01-20 15:00:00,3.03,18.5,61.2
Zone_2,2025-01-20 15:00:00,2.68,23.1,65.6
Zone_3,2025-01-20 15:00:00,1.44,24.4,60.7
Zone_4,2025-01-20 15:00:00,2.44,25.3,57.7
Zone_5,2025-01-20 15:00:00,2.94,15.9,74.2
Zone_6,2025-01-20 15:00:00,3.31,21.3,86.2
Zone_7,2025-01-20 15:00:00,2.34,15.4,57.6
Zone_8,2025-01-20 15:00:00,2.43,22.3,67.6
Zone_9,2025-01-20 15:00:00,2.44,18.4,60.5
Zone_10,2025-01-20 15:00:00,2.68,20.1,53.4
Zone_1,2025-01-20 16:00:00,2.6,26.4,64.9
Zone_2,2025-01-20 16:00:00,2.76,32.2,65.3
Zone_3,2025-01-20 16:00:00,3.24,24.7,65.7
Zone_4,2025-01-20 16:00:00,2.79,22.7,63.5
Zone_5,2025-01-20 16:00:00,3.44,20.4,60.3
Zone_6,2025-01-20 16:00:00,2.61,25.8,75.1
Zone_7,2025-01-20 16:00:00,3.22,24.5,43.8
Zone_8,2025-01-20 16:00:00,3.88,20.3,58.8
Zone_9,2025-01-20 16:00:00,2.79,28.9,53.3
Zone_10,2025-01-20 16:00:00,1.93,21.1,76.6
Zone_1,2025-01-20 17:00:00,2.73,29.3,53.0
Zone_2,2025-01-20 17:00:00,3.6,16.2,55.1
Zone_3,2025-01-20 17:00:00,2.79,28.9,65.6
Zone_4,2025-01-20 17:00:00,2.78,19.9,66.3
Zone_5,2025-01-20 17:00:00,2.71,24.8,78.2
Zone_6,2025-01-20 17:00:00,3.33,20.7,66.8
Zone_7,2025-01-20 17:00:00,2.51,23.3,64.3
Zone_8,2025-01-20 17:00:00,3.12,13.7,62.7
Zone_9,2025-01-20 17:00:00,3.47,25.5,36.4
Zone_10,2025-01-20 17:00:00,2.71,15.1,60.7
Zone_1,2025-01-20 18:00:00,4.98,22.6,59.1
Zone_2,2025-01-20 18:00:00,3.6,19.9,76.1
Zone_3,2025-01-20 18:00:00,3.41,27.6,50.6
Zone_4,2025-01-20 18:00:00,4.24,18.0,61.4
Zone_5,2025-01-20 18:00:00,4.14,28.8,43.6
Zone_6,2025-01-20 18:00:00,5.05,30.1,46.2
Zone_7,2025-01-20 18:00:00,4.2,25.8,55.7
Zone_8,2025-01-20 18:00:00,3.23,26.2,46.9
Zone_9,2025-01-20 18:00:00,4.08,25.6,44.6
Zone_10,2025-01-20 18:00:00,4.59,26.0,36.2
Zone_1,2025-01-20 19:00:00,3.48,28.0,69.8
Zone_2,2025-01-20 19:00:00,3.88,23.0,48.2
Zone_3,2025-01-20 19:00:00,4.22,25.7,42.4
Zone_4,2025-01-20 19:00:00,3.25,25.9,65.6
Zone_5,2025-01-20 19:00:00,5.05,26.6,72.7
Zone_6,2025-01-20 19:00:00,4.23,16.9,60.9
Zone_7,2025-01-20 19:00:00,3.83,21.1,32.4
Zone_8,2025-01-20 19:00:00,3.28,22.7,54.0
Zone_9,2025-01-20 19:00:00,4.66,24.4,61.2
Zone_10,2025-01-20 19:00:00,3.8,24.5,75.4
Zone_1,2025-01-20 20:00:00,3.9,25.5,70.0
Zone_2,2025-01-20 20:00:00,3.22,29.4,43.1
Zone_3,2025-01-20 20:00:00,3.82,31.2,61.1
Zone_4,2025-01-20 20:00:00,3.73,24.1,52.7
Zone_5,2025-01-20 20:00:00,3.69,23.7,65.9
Zone_6,2025-01-20 20:00:00,4.33,26.4,74.8
Zone_7,2025-01-20 20:00:00,4.26,17.7,61.5
Zone_8,2025-01-20 20:00:00,4.17,26.7,60.1
Zone_9,2025-01-20 20:00:00,4.38,23.3,67.1
Zone_10,2025-01-20 20:00:00,4.23,33.0,57.3
Zone_1,2025-01-20 21:00:00,3.33,19.8,56.7
Zone_2,2025-01-20 21:00:00,3.46,23.9,69.1
Zone_3,2025-01-20 21:00:00,3.22,18.3,48.0
Zone_4,2025-01-20 21:00:00,3.74,28.7,66.2
Zone_5,2025-01-20 21:00:00,3.66,18.6,62.5
Zone_6,2025-01-20 21:00:00,3.65,29.0,67.0
Zone_7,2025-01-20 21:00:00,4.08,17.7,64.7
Zone_8,2025-01-20 21:00:00,3.93,24.0,69.1
Zone_9,2025-01-20 21:00:00,3.69,22.3,52.7
Zone_10,2025-01-20 21:00:00,3.48,23.2,59.3
Zone_1,2025-01-20 22:00:00,4.38,22.2,62.9
Zone_2,2025-01-20 22:00:00,4.13,19.0,59.2
Zone_3,2025-01-20 22:00:00,3.16,25.0,55.3
Zone_4,2025-01-20 22:00:00,3.43,35.6,70.3
Zone_5,2025-01-20 22:00:00,4.91,38.5,61.8
Zone_6,2025-01-20 22:00:00,3.42,20.5,63.3
Zone_7,2025-01-20 22:00:00,4.23,32.7,56.5
Zone_8,2025-01-20 22:00:00,3.19,33.7,48.6
Zone_9,2025-01-20 22:00:00,4.2,28.7,63.8
Zone_10,2025-01-20 22:00:00,4.41,16.6,86.6
Zone_1,2025-01-20 23:00:00,4.64,31.9,49.9
Zone_2,2025-01-20 23:00:00,3.7,22.3,63.8
Zone_3,2025-01-20 23:00:00,4.57,29.0,42.7
Zone_4,2025-01-20 23:00:00,3.84,29.9,51.4
Zone_5,2025-01-20 23:00:00,3.95,26.9,64.2
Zone_6,2025-01-20 23:00:00,4.67,21.4,54.2
Zone_7,2025-01-20 23:00:00,5.06,21.0,59.8
Zone_8,2025-01-20 23:00:00,4.3,26.7,45.3
